MM-DD-YYYY,HH:MM:SS.000,Temp,Bottle0Count,Bottle1Count,Bottle2Count,Bottle3Count,Bottle4Count,Bottle5Count,Bottle6Count,Bottle7Count,Bottle8Count,Bottle9Count,Bottle10Count,Bottle11Count,Bottle0Start,Bottle1Start,Bottle2Start,Bottle3Start,Bottle4Start,Bottle5Start,Bottle6Start,Bottle7Start,Bottle8Start,Bottle9Start,Bottle10Start,Bottle11Start,Bottle0Stop,Bottle1Stop,Bottle2Stop,Bottle3Stop,Bottle4Stop,Bottle5Stop,Bottle6Stop,Bottle7Stop,Bottle8Stop,Bottle9Stop,Bottle10Stop,Bottle11Stop
3/10/2025,10:25:31 AM,24,254,41,387,342,0,0,0,0,216,300,0,129,2293545,5163079,6083327,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6083369,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:32 AM,24,254,41,388,342,0,0,0,0,216,300,0,129,2293545,5163079,6083452,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6083488,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:32 AM,24,254,41,389,342,0,0,0,0,216,300,0,129,2293545,5163079,6083603,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6083627,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:32 AM,24,254,41,390,342,0,0,0,0,216,300,0,129,2293545,5163079,6083713,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6083737,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:32 AM,24,254,41,391,342,0,0,0,0,216,300,0,129,2293545,5163079,6083834,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6083864,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:32 AM,24,254,41,392,342,0,0,0,0,216,300,0,129,2293545,5163079,6084074,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6084141,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:38 AM,24,254,41,393,342,0,0,0,0,216,300,0,129,2293545,5163079,6089356,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6089724,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:25:40 AM,24,254,41,394,342,0,0,0,0,216,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,2304354,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,2304384,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,217,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6317452,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6317482,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,218,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6317675,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6317717,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,219,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6317790,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6317808,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,220,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6317877,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6317901,5948552,0,5818234
3/10/2025,10:29:25 AM,24,254,41,394,342,0,0,0,0,221,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6317966,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6317990,5948552,0,5818234
3/10/2025,10:29:25 AM,24,254,41,394,342,0,0,0,0,222,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318055,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318073,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,223,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318159,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318183,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,224,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318251,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318275,5948552,0,5818234
3/10/2025,10:29:26 AM,24,254,41,394,342,0,0,0,0,225,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318340,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318370,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,226,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318520,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318544,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,227,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318624,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318649,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,228,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318717,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318747,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,229,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318808,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318838,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,230,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318908,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6318938,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,231,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6318999,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319030,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,232,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319100,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319125,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,233,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319199,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319235,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,234,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319308,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319332,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,235,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319396,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319426,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,236,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319508,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319532,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,237,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319611,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319629,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,238,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319703,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319740,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,239,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319806,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319848,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,240,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6319931,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6319955,5948552,0,5818234
3/10/2025,10:29:27 AM,24,254,41,394,342,0,0,0,0,241,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320035,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320071,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,242,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320139,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320181,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,243,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320248,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320284,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,244,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320347,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320383,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,245,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320449,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320479,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,246,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320552,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320588,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,247,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320658,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320694,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,248,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320762,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320798,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,249,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320864,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6320906,5948552,0,5818234
3/10/2025,10:29:28 AM,24,254,41,394,342,0,0,0,0,250,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6320973,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321010,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,251,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321078,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321114,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,252,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321185,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321227,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,253,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321297,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321333,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,254,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321407,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321437,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,255,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321509,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321546,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,256,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321619,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321649,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,257,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321717,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321759,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,258,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321830,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321866,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,259,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6321934,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6321976,5948552,0,5818234
3/10/2025,10:29:29 AM,24,254,41,394,342,0,0,0,0,260,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6322040,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6322083,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,261,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6322151,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6322194,5948552,0,5818234
3/10/2025,10:29:30 AM,24,254,41,394,342,0,0,0,0,262,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6322266,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6322297,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,263,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6322908,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6322932,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,264,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323008,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323044,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,265,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323110,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323152,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,266,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323215,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323251,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,267,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323312,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323349,5948552,0,5818234
3/10/2025,10:29:31 AM,24,254,41,394,342,0,0,0,0,268,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323409,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323451,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,269,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323509,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323545,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,270,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323611,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323648,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,271,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323712,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323748,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,272,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323808,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323851,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,273,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6323915,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6323951,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,274,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324024,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324060,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,275,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324132,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324174,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,276,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324241,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324284,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,277,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324368,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324398,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,278,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324471,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324513,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,279,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324595,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324631,5948552,0,5818234
3/10/2025,10:29:32 AM,24,254,41,394,342,0,0,0,0,280,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6324957,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6324999,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,281,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325065,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325113,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,282,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325196,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325220,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,283,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325302,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325344,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,284,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325402,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325444,5948552,0,5818234
3/10/2025,10:29:34 AM,24,254,41,394,342,0,0,0,0,285,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325511,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325553,5948552,0,5818234
3/10/2025,10:29:34 AM,24,254,41,394,342,0,0,0,0,286,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325752,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325788,5948552,0,5818234
3/10/2025,10:29:34 AM,24,254,41,394,342,0,0,0,0,287,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325846,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6325895,5948552,0,5818234
3/10/2025,10:29:33 AM,24,254,41,394,342,0,0,0,0,288,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6325967,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6326003,5948552,0,5818234
3/10/2025,10:29:54 AM,24,254,41,394,342,0,0,0,0,289,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6346377,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6346407,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,290,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6346722,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6346753,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,291,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6346843,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6346849,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,292,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6346919,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6346949,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,293,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347022,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347058,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,294,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347135,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347165,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,295,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347225,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347262,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,296,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347322,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347352,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,297,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347422,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347459,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,298,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347531,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347573,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,299,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347634,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347676,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,300,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347734,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347770,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,301,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347842,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347878,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,302,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6347949,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6347985,5948552,0,5818234
3/10/2025,10:29:55 AM,24,254,41,394,342,0,0,0,0,303,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348053,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348089,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,304,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348161,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348197,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,305,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348267,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348304,5948552,0,5818234
3/10/2025,10:29:56 AM,24,254,41,394,342,0,0,0,0,306,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348376,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348406,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,307,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348482,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348495,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,308,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348591,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348621,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,309,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348694,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348724,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,310,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348788,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348830,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,311,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6348890,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6348932,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,312,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349003,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349021,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,313,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349102,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349138,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,314,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349217,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349259,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,315,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349323,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349353,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,316,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349425,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349455,5948552,0,5818234
3/10/2025,10:29:58 AM,24,254,41,394,342,0,0,0,0,317,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349544,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349569,5948552,0,5818234
3/10/2025,10:29:58 AM,24,254,41,394,342,0,0,0,0,318,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349635,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349677,5948552,0,5818234
3/10/2025,10:29:58 AM,24,254,41,394,342,0,0,0,0,319,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349744,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349786,5948552,0,5818234
3/10/2025,10:29:58 AM,24,254,41,394,342,0,0,0,0,320,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349858,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349888,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,321,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6349958,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6349994,5948552,0,5818234
3/10/2025,10:29:57 AM,24,254,41,394,342,0,0,0,0,322,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6350066,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6350109,5948552,0,5818234
3/10/2025,10:29:58 AM,24,254,41,394,342,0,0,0,0,323,300,0,129,2293545,5163079,6091827,6002157,0,0,0,0,6350181,5948510,0,5818209,2293563,5163121,6091857,6002211,0,0,0,0,6350223,5948552,0,5818234
